N,F0,PER,d0,v0,collision,attack
3,-5,0.92,5.281,34,1,0
8,-6,0.10130978,7.3608046,41,1,1
7,-7,0.5142727,5.8697577,35,1,1
6,-2,0.5653763,7.7195797,44,1,1
3,-6,0.55768394,5.7358923,44,0,1
10,-2,0.87,5.031,49,1,1
4,-2,0.35532093,6.3459053,89,1,1
3,-3,0.75,4.259,38,0,0
4,-6,0.24,8.689,11,0,0
10,-6,0.83,4.62,70,1,0
8,-8,0.69,5.679,12,0,0
6,-6,0.96,8.593,15,1,0
6,-6,0.43998432,7.9209633,55,0,1
10,-2,0.75,4.779,60,1,1
6,-8,0.77,7.107,82,1,0
7,-8,0.03,4.199,63,0,0
7,-7,0.33,4.912,44,0,0
5,-4,0.88652706,5.042433,28,0,1
8,-6,0.13452244,7.6764164,50,1,1
5,-7,0.31,4.72,29,0,0
7,-4,0.91782,6.1256447,31,0,1
8,-2,0.85,8.135,21,1,0
5,-3,0.12,6.445,17,0,1
10,-6,0.91,6.125,48,1,0
10,-7,0.81,7.304,69,1,0
9,-6,0.15,8.273,43,0,0
10,-2,0.3,7.691,29,1,0
10,-5,0.84,6.366,83,1,1
9,-2,0.27,5.566,72,0,0
5,-2,0.03,8.318,81,0,0
6,-8,0.08,8.709,27,0,0
7,-2,0.81198406,7.342104,86,0,1
5,-8,0.5348034,4.631068,82,0,1
5,-4,0.76,6.413,46,0,0
5,-1,0.66,4.489,22,0,0
3,-2,0.81,4.571,15,0,0
7,-2,0.9863615,5.1434784,17,0,1
3,-6,0.14,5.064,66,0,1
8,-4,0.535676,7.419798,76,0,1
8,-4,0.099407196,4.570471,61,1,1
10,-7,0.66,4.841,51,1,1
10,-5,0.72,5.0,56,1,1
8,-2,0.38169098,6.573428,23,1,1
7,-5,0.60164165,8.2945,23,1,1
4,-6,0.17,8.903,57,0,1
8,-6,0.65,5.357,32,0,0
4,-7,0.7859926,4.648199,65,1,1
6,-6,0.01,5.594,32,0,1
3,-5,0.16,5.36,54,0,1
6,-8,0.40468407,6.488735,56,1,1
7,-7,0.67638683,5.24477,89,1,1
5,-5,0.89,8.58,48,1,0
6,-4,0.98,8.165,89,1,0
9,-6,0.6,6.757,75,1,0
6,-3,0.69,8.757,80,1,0
8,-5,0.39,7.915,18,0,0
5,-3,0.14,5.535,24,0,1
6,-6,0.12,7.711,30,0,1
10,-5,0.13,8.548,34,0,0
4,-2,0.50166893,7.708213,55,1,1
3,-5,0.32,5.837,61,0,1
8,-7,0.8218622,5.812022,21,0,1
7,-7,0.53722286,8.88385,16,1,1
9,-5,0.19,4.464,18,0,0
5,-7,0.91,5.229,82,1,0
5,-4,0.36393833,5.428152,44,1,1
6,-6,0.3449602,5.3076572,78,1,1
10,-5,0.91,4.856,66,1,1
6,-4,0.01,5.093,25,0,0
10,-4,0.94,6.948,49,1,1
8,-7,0.93,5.106,48,1,0
5,-7,0.9468899,6.668516,21,0,1
5,-4,0.0,4.898,67,0,0
7,-5,0.44,7.538,35,0,0
6,-4,0.72,7.49,53,1,0
7,-6,0.60475254,5.650116,63,0,1
4,-3,0.35,6.291,82,0,0
7,-8,0.82,8.798,23,1,0
6,-3,0.53,8.826,54,0,0
8,-6,0.8853073,8.201731,24,0,1
6,-8,0.79,6.809,11,0,0
7,-6,0.56,6.908,33,0,0
4,-4,0.31,7.027,17,0,0
9,-6,0.32,4.17,23,0,0
6,-8,0.36,7.201,29,0,1
4,-6,0.86,5.975,39,1,0
7,-4,0.36,8.737,69,0,0
6,-2,0.3,7.133,19,0,0
10,-6,0.25,6.712,16,0,0
4,-1,0.37,4.255,82,0,0
7,-7,0.08381462,4.8483076,79,1,1
8,-2,0.61489105,7.5823545,63,0,1
4,-5,0.87,7.109,70,1,0
3,-3,0.59,4.934,31,0,0
4,-6,0.9145994,4.640359,30,0,1
7,-4,0.97985744,8.440302,25,0,1
10,-7,0.33,5.465,65,1,0
8,-2,0.77,8.946,79,1,0
8,-8,0.103336334,8.6122265,68,1,1
9,-4,0.62,5.534,77,1,0
4,-8,0.66,6.299,57,1,0
8,-3,0.57,4.427,40,1,0
5,-6,0.96,5.851,21,1,0
7,-3,0.8814945,5.2672834,20,0,1
4,-2,0.27,8.121,20,0,0
6,-6,0.63053894,8.007006,12,1,1
8,-3,0.24829674,8.859343,59,1,1
7,-3,0.02,4.219,46,0,0
9,-3,0.53,7.447,25,1,0
5,-3,0.4653511,5.1311865,55,1,1
4,-8,0.14,8.518,54,0,0
10,-8,0.78,8.386,61,1,1
7,-8,0.34,6.986,84,0,0
5,-2,0.13,5.567,32,0,1
7,-8,0.43,4.067,49,1,0
10,-7,0.72,6.207,45,1,1
5,-4,0.1,5.271,22,0,1
8,-8,0.30032253,6.2155895,16,1,1
4,-6,0.96406746,7.188509,31,0,1
5,-4,0.8314333,4.4456587,32,0,1
4,-8,0.01,8.148,47,0,1
8,-3,0.3,7.238,54,0,0
8,-2,0.6956892,8.228865,55,0,1
8,-6,0.77820206,5.365286,50,0,1
3,-3,0.97923565,8.227322,54,0,1
9,-7,0.73,4.046,70,1,0
7,-7,0.85659504,4.036503,20,0,1
3,-5,0.18,6.237,69,0,0
8,-6,0.015439987,4.1420584,60,1,1
5,-2,0.78,4.089,22,1,0
8,-4,0.92003727,8.988253,50,0,1
8,-1,0.89,8.789,60,1,0
5,-6,0.2,5.707,50,0,0
4,-4,0.18,8.68,16,0,1
4,-4,0.46228123,8.306782,72,1,1
4,-4,0.09,4.832,36,0,1
7,-7,0.5809841,7.1489077,87,0,1
7,-2,0.42497444,4.9490643,54,1,1
6,-5,0.27,8.499,38,0,1
7,-6,0.9,8.978,41,1,0
3,-4,0.74,8.144,22,0,0
4,-2,0.06,4.715,19,0,1
8,-7,0.73,4.875,43,0,0
3,-8,0.11,5.768,53,0,1
7,-8,0.25,7.273,10,0,0
6,-1,0.17,5.73,75,0,1
5,-7,0.68,6.617,33,0,0
6,-7,0.6792116,5.78331,89,0,1
3,-4,0.83,4.812,11,0,0
8,-3,0.67,4.509,70,1,0
3,-3,0.4306469,4.3803988,71,1,1
5,-2,0.29,6.006,30,0,1
9,-6,0.32,8.717,66,1,0
8,-8,0.45681477,5.278075,63,0,1
3,-7,0.38729858,6.844041,87,1,1
7,-6,0.7828245,7.460573,54,0,1
8,-2,0.65,7.99,25,0,0
6,-3,0.3,7.652,57,0,0
9,-6,0.74,6.599,73,1,0
8,-4,0.28,8.442,61,0,0
6,-3,0.67922306,4.7594404,67,0,1
8,-2,0.1370945,6.8055325,33,1,1
4,-5,0.43,6.761,76,0,0
10,-5,0.24,5.094,54,1,0
10,-8,0.82,4.655,42,1,0
8,-8,0.08714104,5.8890247,35,1,1
8,-7,0.58,7.487,40,0,0
7,-3,0.2751522,5.152688,68,1,1
5,-4,0.6929693,7.830003,69,0,1
6,-8,0.62648296,6.276702,67,0,1
4,-5,0.49,5.596,47,0,0
7,-8,0.36,5.5,29,1,1
7,-8,0.87634563,4.4511833,42,0,1
4,-6,0.59,6.454,82,0,0
10,-4,0.45,8.427,53,1,0
8,-8,0.43,6.547,28,0,0
6,-2,0.67,8.602,36,0,0
8,-8,0.48,5.082,40,0,0
7,-7,0.30428886,7.8370714,88,1,1
7,-6,0.9128132,4.0030212,43,0,1
6,-3,0.29,4.042,15,0,0
4,-5,0.15,4.101,54,0,1
8,-6,0.7948446,6.240512,11,0,1
6,-6,0.37775326,6.2519045,70,1,1
3,-7,0.05,4.808,85,0,1
5,-7,0.06,7.582,12,0,1
8,-5,0.20030308,8.222221,43,1,1
3,-3,0.58,7.752,15,0,1
6,-2,0.06,8.172,42,0,0
10,-3,0.41,5.147,12,0,0
9,-3,0.22,5.831,65,1,0
8,-5,0.91697025,7.462261,33,0,1
6,-2,0.54,6.061,80,0,0
5,-3,0.49273014,5.8883457,69,1,1
10,-7,0.5,4.228,51,1,0
6,-8,0.46527576,8.609728,55,0,1
7,-4,0.61443424,4.407549,59,1,1
8,-6,0.14064503,6.99796,58,1,1
10,-3,0.88,4.58,89,1,1
3,-4,0.24,4.665,52,0,1
3,-3,0.9,8.951,62,1,0
10,-8,0.98,8.273,60,1,0
4,-5,0.08,8.248,22,0,0
8,-6,0.7270317,4.926282,25,0,1
4,-7,0.6,6.162,77,1,0
7,-1,0.8118048,8.979502,62,0,1
10,-6,0.22,5.389,38,1,0
7,-6,0.3346281,7.701622,82,1,1
9,-7,0.42,6.352,72,1,0
3,-7,0.32,6.739,56,0,1
10,-5,0.11,5.699,37,1,0
9,-5,0.72,7.054,77,1,0
8,-2,0.99,7.591,56,1,0
8,-7,0.26,7.959,88,0,0
10,-6,0.89,6.014,39,1,1
6,-7,0.92156124,4.537573,45,0,1
7,-8,0.3117237,5.5832567,59,1,1
6,-7,0.6,6.853,65,1,0
4,-6,0.13,4.678,19,0,1
7,-7,0.62,6.16,37,0,0
8,-1,0.13,7.427,34,0,0
7,-7,0.63,7.507,36,1,0
9,-6,0.1317873,8.3045025,19,1,1
7,-4,0.3989811,6.8650856,78,1,1
10,-8,0.79,4.858,34,1,1
5,-8,0.3,6.404,82,1,0
3,-3,0.09,4.972,20,0,0
6,-3,0.05,4.843,64,0,1
9,-3,0.0021133423,6.859001,27,1,1
4,-8,0.9486685,6.9030857,35,1,1
8,-6,0.79861164,6.973732,18,0,1
6,-7,0.94,5.306,12,0,0
3,-5,0.75,4.386,64,0,0
8,-3,0.85,4.447,37,1,0
3,-6,0.73,4.287,62,0,0
4,-1,0.80084324,6.1335106,70,0,1
10,-2,0.18,4.864,50,1,0
4,-3,0.7675495,5.0468636,80,0,1
7,-2,0.49410057,4.7937374,25,1,1
7,-4,0.38206673,6.6978693,76,1,1
5,-7,0.7442608,7.320917,67,0,1
6,-6,0.37079525,5.2637453,79,1,1
5,-3,0.67,5.385,17,0,0
5,-7,0.30188656,8.987001,57,0,1
4,-7,0.4489746,8.891003,50,1,1
5,-8,0.61518574,5.272007,62,0,1
10,-2,0.7,8.897,24,1,0
10,-3,0.3920803,7.506933,26,0,1
10,-5,0.69,5.812,53,1,0
10,-1,0.99,8.33,80,1,0
6,-5,0.38139248,6.3918867,82,1,1
5,-6,0.43288994,4.351077,56,1,1
4,-2,0.16,7.263,69,0,1
4,-5,0.24,6.593,39,0,1
9,-3,0.08,4.754,56,0,0
4,-3,0.7,5.531,57,1,0
7,-2,0.36915302,6.2826366,83,1,1
9,-8,0.55,7.064,60,1,0
4,-3,0.3529787,4.4400043,76,0,1
4,-6,0.36039066,7.7087793,64,1,1
5,-2,0.33,6.623,67,0,0
3,-6,0.25,8.006,50,0,1
4,-1,0.82,6.959,79,1,0
10,-7,0.09,7.998,62,1,0
6,-6,0.68092537,8.921024,17,0,1
6,-4,0.6228256,7.3397274,29,1,1
6,-3,0.09,6.426,29,0,0
8,-3,0.038711548,6.887455,83,1,1
9,-4,0.23,7.004,17,0,0
9,-5,0.56,6.524,86,1,0
8,-2,0.9632063,6.262083,16,0,1
4,-2,0.81,6.339,75,1,0
6,-6,0.3,6.556,29,0,0
7,-8,0.05,6.57,49,0,0
10,-5,0.72,7.497,82,1,1
5,-6,0.49048424,5.1111994,53,1,1
9,-7,0.56,6.824,61,1,0
8,-5,0.8971939,6.634413,50,0,1
5,-6,0.1,8.388,55,0,1
7,-3,0.17,7.519,51,0,0
4,-8,0.34946632,5.65856,54,1,1
10,-8,0.53,7.947,17,1,0
4,-3,0.44695663,5.4774437,37,1,1
3,-6,0.01,8.93,65,0,1
5,-8,0.4772091,4.1403475,50,1,1
6,-5,0.06,8.636,49,0,0
8,-1,0.85,5.586,11,1,0
6,-8,0.13,4.882,58,0,0
8,-7,0.8341131,6.8604784,36,0,1
3,-8,0.78,5.05,24,0,0
4,-2,0.43,5.195,41,0,0
6,-4,0.28,8.461,55,0,0
9,-8,0.24,6.452,57,1,0
5,-8,0.37,8.898,53,0,0
10,-6,0.9,4.117,74,1,0
7,-6,0.31267166,7.117305,84,1,1
6,-5,0.9292307,4.568493,30,1,1
4,-6,0.38,8.1,87,0,0
7,-2,0.43,4.595,56,0,0
7,-6,0.84,7.28,44,1,0
8,-5,0.89,5.519,37,1,0
7,-1,0.025494576,5.543927,21,1,1
4,-5,0.7038822,6.4362354,68,0,1
7,-2,0.4640274,6.9966183,73,1,1
7,-7,0.41539192,5.08232,44,1,1
10,-5,0.01,7.642,51,1,0
8,-5,0.45,8.549,78,0,0
9,-5,0.23,6.701,76,1,0
4,-7,0.72047806,8.979652,79,0,1
5,-2,0.4525566,4.7754593,87,1,1
4,-7,0.42454433,4.4948378,36,1,1
9,-3,0.78,4.345,77,1,0
8,-6,0.78896713,7.476036,11,0,1
6,-8,0.05,6.746,50,0,1
3,-4,0.26,7.16,36,0,0
5,-8,0.5170126,8.911331,13,1,1
7,-4,0.7909508,5.8938704,73,0,1
9,-3,0.3,7.25,40,0,0
3,-2,0.9082346,6.974819,80,0,1
7,-3,0.01,5.197,10,0,1
7,-4,0.82,5.79,52,1,0
10,-1,0.9,7.15,51,1,1
6,-3,0.91,6.625,45,1,0
7,-7,0.89808464,6.9782534,51,0,1
7,-2,0.92861176,6.2574863,25,0,1
4,-7,0.39,4.717,36,0,0
5,-4,0.08,5.682,53,0,1
6,-7,0.3671646,5.274132,53,1,1
6,-8,0.34,7.91,56,0,0
5,-8,0.8,7.32,60,1,0
4,-1,0.51,8.39,12,0,1
7,-8,0.38,6.32,73,0,0
7,-1,0.19480705,6.758215,82,1,1
9,-5,0.33,7.543,65,0,0
3,-4,0.44,4.06,35,0,1
6,-7,0.29750443,4.056857,87,1,1
5,-4,0.5615082,6.196019,53,1,1
3,-5,0.02,5.24,30,0,0
6,-3,0.26,5.95,34,0,0
10,-4,0.01,8.914,60,1,0
9,-2,0.6868315,8.346197,29,0,1
8,-7,0.76929283,5.7431774,28,0,1
6,-4,0.5921831,6.7817345,17,0,1
5,-2,0.89,5.612,66,1,0
4,-3,0.44,4.965,79,0,0
8,-7,0.46,5.759,84,1,0
6,-4,0.849308,5.131692,67,1,1
8,-2,0.78826237,4.453762,30,0,1
8,-4,0.91420937,5.397605,43,0,1
3,-5,0.8,5.222,74,1,0
10,-7,0.54,8.082,29,1,0
10,-3,0.43,4.152,64,1,1
8,-3,0.55,7.751,67,0,0
5,-5,0.26716518,6.8996286,68,1,1
6,-4,0.79,7.272,50,0,0
8,-8,0.75,8.045,75,1,0
6,-4,0.12,6.581,57,0,1
6,-2,0.45,5.622,13,0,0
6,-6,0.68,8.763,50,1,0
10,-8,0.9,6.296,59,1,1
4,-2,0.04,4.448,64,0,0
3,-8,0.25,5.075,44,0,0
6,-7,0.51351833,4.0570717,36,0,1
4,-4,0.8,8.98,51,1,0
7,-8,0.88,6.054,66,1,0
3,-2,0.08,5.631,57,0,1
9,-5,0.76,4.667,56,1,0
5,-5,0.9606762,8.4832535,13,0,1
8,-1,0.82998276,6.499489,44,0,1
7,-5,0.8140049,4.684429,62,1,1
4,-3,0.77,5.344,89,1,0
5,-3,0.8557949,8.623781,43,0,1
3,-6,0.71,5.906,67,1,0
7,-5,0.58,7.62,42,0,0
8,-8,0.5726385,8.291264,68,0,1
10,-5,0.42,8.781,20,1,0
8,-6,0.06,8.034,25,0,0
7,-4,0.61534405,5.9593763,66,0,1
6,-4,0.73,7.523,17,1,0
4,-8,0.05,6.914,69,0,1
7,-2,0.5033598,6.0778303,51,1,1
10,-7,0.59,8.018,41,1,0
7,-5,0.5030794,8.051493,25,1,1
10,-8,0.75,5.341,60,1,1
10,-6,0.69,7.746,38,1,0
10,-2,0.12,4.983,19,1,0
5,-6,0.12,7.199,78,0,0
6,-5,0.5,6.362,36,0,0
4,-7,0.44090652,5.136344,69,1,1
6,-1,0.02,6.062,81,0,1
6,-8,0.8196392,8.887964,63,0,1
5,-2,0.26,8.895,79,0,0
5,-6,0.23,4.694,35,0,1
5,-8,0.28,7.486,14,0,0
10,-5,0.48,7.481,36,1,0
3,-8,0.08,4.601,13,0,1
4,-5,0.6363287,5.5991297,81,0,1
7,-2,0.79001427,5.3909073,86,0,1
3,-6,0.9542532,8.873255,78,0,1
4,-2,0.54091454,4.6192093,63,1,1
6,-6,0.76854324,7.05107,64,0,1
8,-8,0.9,4.88,80,1,0
6,-3,0.37,4.87,27,0,1
4,-6,0.51045704,4.91016,27,1,1
9,-5,0.9,8.291,54,1,0
3,-3,0.13,7.578,17,0,1
3,-6,0.16,7.811,30,0,1
7,-6,0.63,4.377,59,1,0
4,-5,0.3292427,5.6610975,68,1,1
5,-3,0.46138477,8.769409,67,1,1
10,-4,0.0,7.689,39,0,0
9,-5,0.12,8.442,26,0,0
10,-2,0.85,4.204,61,1,1
6,-7,0.21,6.645,11,0,1
4,-6,0.5,8.31,37,0,0
5,-3,0.01,4.48,31,0,1
4,-5,0.7708912,7.107835,12,0,1
8,-7,0.8130598,4.4670486,12,0,1
7,-1,0.07,4.48,57,0,0
6,-2,0.04,8.639,65,0,0
10,-1,0.9,5.878,72,1,1
6,-8,0.32861233,6.4594803,71,1,1
4,-2,0.7369642,5.922385,19,1,1
10,-7,0.71,6.707,51,1,1
7,-8,0.93,7.691,43,1,0
5,-3,0.08,8.088,23,0,1
5,-6,0.66464996,6.7467012,22,1,1
4,-3,0.56,4.746,61,0,0
9,-6,0.13,6.551,12,0,0
3,-2,0.87,7.926,83,1,0
8,-5,0.1,7.73,66,0,0
6,-1,0.27,6.177,80,0,0
6,-8,0.9334793,6.3728857,44,0,1
10,-3,0.84,6.564,34,1,1
3,-7,0.2,8.295,82,0,1
9,-5,0.027723312,6.249172,10,1,1
10,-8,0.94,7.594,68,1,1
6,-6,0.36372662,6.099292,77,1,1
6,-7,0.35893154,6.1146803,64,0,1
3,-7,0.35,5.782,27,0,0
4,-6,0.6895342,5.118903,19,1,1
4,-6,0.52,4.333,89,0,0
7,-8,0.30132294,7.313838,71,1,1
5,-7,0.7017832,5.101926,89,0,1
7,-1,0.97,6.384,21,1,0
10,-5,0.42,5.41,33,1,0
7,-3,0.38080597,8.916864,71,1,1
9,-5,0.8,4.573,52,1,0
8,-4,0.10127735,6.039316,49,1,1
8,-8,0.93994904,6.437155,28,1,1
10,-3,0.59,8.866,10,1,0
6,-1,0.35,7.496,53,0,1
4,-5,0.8,8.279,44,1,0
6,-7,0.9986038,7.310979,39,1,1
6,-8,0.25,5.338,62,0,1
8,-5,0.046438217,7.4739923,70,0,1
4,-3,0.26,8.583,56,0,1
5,-5,0.93,7.468,30,1,0
8,-5,0.84,6.5,69,1,0
4,-4,0.24,7.367,57,0,1
5,-7,0.26,6.279,74,0,1
5,-8,0.61,5.204,45,1,0
10,-4,0.78,4.209,59,1,0
7,-8,0.34637642,5.8887825,67,1,1
7,-7,0.92319393,8.718023,13,0,1
8,-8,0.49038887,6.5704126,68,0,1
10,-1,0.54,6.476,69,1,1
8,-8,0.81,7.809,87,1,0
7,-2,0.93769455,4.9461765,17,0,1
3,-3,0.78,6.296,41,0,0
10,-1,0.84,4.247,31,1,0
7,-6,0.59,8.43,82,1,0
4,-2,0.85,8.055,52,1,0
5,-3,0.74457836,6.7934,86,0,1
10,-6,0.45,6.878,86,1,1
7,-6,0.49,8.241,63,0,0
6,-5,0.02,7.7,80,0,0
5,-5,0.44704056,7.755128,70,1,1
6,-5,0.39,5.33,24,0,0
7,-7,0.38745785,4.251852,59,1,1
6,-6,0.36317158,6.758787,81,1,1
7,-2,0.46,4.827,33,0,0
7,-8,0.9228153,7.065631,41,0,1
4,-3,0.65,4.124,33,0,0
4,-3,0.38280964,4.1151657,80,1,1
9,-8,0.97,5.09,88,1,1
7,-2,0.62958145,5.397093,17,1,1
4,-3,0.14,6.579,58,0,0
8,-2,0.97322845,7.866083,14,0,1
6,-4,0.47,8.909,19,0,0
4,-6,0.46977425,7.149329,61,1,1
5,-2,0.33,5.492,52,0,0
9,-4,0.23,4.17,85,1,0
5,-8,0.04,5.939,54,0,0
8,-5,0.7554045,5.958729,57,0,1
10,-3,0.7,5.005,61,1,0
6,-4,0.45928288,7.511862,52,1,1
7,-1,0.19,8.88,30,0,1
6,-7,0.8190727,7.0764637,62,1,1
9,-6,0.76,4.029,44,1,0
6,-8,0.7569771,5.691304,38,0,1
10,-6,0.2,4.91,65,1,0
5,-1,0.94,6.593,73,1,0
5,-8,0.86529064,4.917245,56,0,1
8,-8,0.57158566,8.645033,72,0,1
3,-8,0.05,8.238,83,0,1
5,-2,0.9340782,6.2098923,32,0,1
5,-8,0.33620644,4.278763,67,1,1
3,-8,0.98,8.484,58,1,0
5,-8,0.3,6.154,22,0,1
5,-5,0.05,4.673,22,0,1
5,-7,0.92,5.288,21,1,0
5,-3,0.29,6.636,46,0,1
7,-5,0.6201515,5.2595387,88,0,1
7,-4,0.82,5.151,43,1,0
3,-5,0.7,6.466,22,0,0
8,-2,0.5,4.659,86,1,0
5,-2,0.34,6.825,76,0,0
9,-7,0.04,8.269,83,0,0
3,-7,0.14,7.939,33,0,0
5,-6,0.36449337,4.368705,29,1,1
8,-5,0.23,6.91,45,0,0
9,-4,0.56,4.037,89,1,0
7,-8,0.7220011,6.5199623,67,1,1
7,-2,0.42594624,8.951826,80,0,1
7,-4,0.46107578,6.7393904,49,1,1
10,-6,0.82,8.333,65,1,0
10,-2,0.19,4.114,72,1,0
8,-1,0.94,7.099,54,1,0
6,-1,0.9849882,5.937828,20,0,1
7,-1,0.6554775,5.816743,82,0,1
8,-5,0.0028619766,4.933055,70,1,1
9,-2,0.1,7.897,85,0,0
4,-3,0.74,7.692,45,1,0
10,-3,0.22,7.497,72,1,0
6,-6,0.41843605,7.8589144,67,1,1
7,-2,0.6104069,7.527444,25,1,1
4,-5,0.36,5.954,22,0,0
5,-6,0.35725117,6.798643,88,1,1
3,-2,0.58,4.962,22,0,1
9,-6,0.04,5.209,52,1,0
6,-2,0.34,5.691,76,0,0
8,-5,0.9,8.783,50,1,0
8,-8,0.78,8.859,22,1,0
4,-2,0.22,6.76,57,0,0
3,-3,0.43,8.262,54,0,1
8,-2,0.5,4.357,37,0,0
6,-7,0.69,7.267,79,1,0
4,-3,0.6,4.505,55,0,0
5,-3,0.07,8.653,74,0,1
5,-3,0.27,7.362,88,0,0
9,-7,0.49,5.491,30,1,0
7,-7,0.98,6.62,26,1,0
4,-8,0.5794668,4.2374563,77,0,1
7,-8,0.926918,5.8606224,37,0,1
8,-8,0.30805302,6.1443253,17,1,1
7,-6,0.86,6.933,86,1,0
6,-4,0.81902885,4.5590515,71,0,1
7,-2,0.49,7.583,27,0,0
7,-3,0.8274069,8.202112,61,0,1
3,-5,0.49473953,4.8819075,89,1,1
10,-1,0.49,6.526,78,1,1
6,-5,0.04,5.358,46,0,1
8,-6,0.24,8.809,61,0,0
5,-1,0.8,6.927,29,1,0
7,-7,0.78243446,6.823724,71,0,1
3,-3,0.6040735,7.510709,81,1,1
4,-5,0.53,5.043,23,0,0
4,-4,0.03,4.974,38,0,1
5,-2,0.8652506,5.811201,81,0,1
10,-7,0.68,6.288,65,1,1
4,-7,0.60929394,5.0107403,85,0,1
7,-2,0.27,8.626,67,0,0
6,-8,0.3,8.15,74,0,0
6,-5,0.6286421,7.7294893,22,1,1
8,-4,0.72778034,7.963418,53,0,1
4,-2,0.43250275,5.2434053,83,1,1
7,-4,0.6938391,5.7972527,89,0,1
10,-3,0.34,4.701,89,1,0
8,-6,0.26221275,8.489643,37,1,1
3,-6,0.63,7.003,63,0,0
3,-4,0.29,5.136,21,0,1
5,-5,0.4707775,4.006606,47,1,1
6,-7,0.637352,6.481887,80,0,1
5,-3,0.56050587,8.765648,13,1,1
5,-5,0.4758501,8.775366,70,1,1
3,-4,0.97,7.64,84,1,0
6,-4,0.3,4.919,19,0,0
3,-6,0.03,4.492,35,0,1
4,-6,0.77,6.504,48,1,0
7,-8,0.22071743,5.976863,77,1,1
7,-2,0.19442844,5.6205883,80,1,1
6,-6,0.72,6.627,82,1,0
3,-4,0.35019493,4.125864,74,1,1
8,-5,0.6,7.557,57,0,0
4,-4,0.93607616,8.512337,56,0,1
4,-3,0.43206882,8.035236,82,1,1
8,-5,0.65,6.304,53,1,0
4,-7,0.73,8.344,64,1,0
8,-2,0.1342125,8.052721,60,1,1
8,-8,0.92,4.2,86,1,0
6,-6,0.2,8.668,39,0,1
7,-2,0.5881796,4.665717,38,1,1
9,-2,0.39,7.034,84,1,0
8,-7,0.7,6.5,40,1,0
6,-5,0.5,8.146,72,0,0
3,-4,0.36239147,4.4081593,87,1,1
5,-2,0.26,6.334,16,0,0
5,-2,0.28,8.172,15,0,0
4,-3,0.7737961,5.004343,57,0,1
8,-6,0.773736,4.580282,14,0,1
10,-2,0.97,7.916,22,1,1
5,-4,0.86,6.236,44,1,0
6,-3,0.25,4.57,33,0,1
5,-3,0.45,7.393,19,0,0
6,-5,0.5178051,7.514591,43,1,1
9,-5,0.12,6.449,37,0,0
6,-5,0.32,7.057,64,0,0
8,-7,0.99,7.632,18,1,0
4,-3,0.21,6.177,48,0,0
6,-8,0.35,7.023,88,0,0
6,-1,0.53,5.122,61,0,0
10,-3,0.29,4.127,19,1,0
3,-5,0.54,8.938,18,0,1
8,-4,0.4,5.104,59,0,0
9,-4,0.35,7.899,51,1,0
9,-4,0.93,6.647,57,1,0
6,-8,0.36,6.852,84,0,0
6,-3,0.4419098,7.4675283,81,1,1
10,-3,0.17,5.42,62,1,0
6,-3,0.40180779,7.5383997,85,1,1
4,-8,0.88090134,7.3288784,52,0,1
10,-7,0.78,6.36,27,1,0
10,-7,0.11,4.998,61,1,0
3,-2,0.2,4.309,80,0,0
4,-4,0.27,5.723,24,0,1
7,-6,0.033982277,4.1018677,19,1,1
9,-6,0.78,4.647,85,1,0
5,-6,0.35534668,7.281394,41,1,1
4,-5,0.49,8.836,42,0,0
3,-2,0.9484806,4.5511827,81,0,1
8,-4,0.89280033,6.3869667,31,0,1
3,-7,0.5272522,5.415126,71,0,1
5,-7,0.21,6.635,28,0,0
3,-8,0.27,8.283,55,0,1
7,-7,0.67,7.221,83,1,0
8,-6,0.38,5.752,31,0,0
10,-8,0.99,8.224,25,1,0
6,-3,0.31,8.97,66,0,0
4,-2,0.42,4.747,24,0,0
4,-6,0.61115265,4.360261,78,0,1
7,-4,0.11,5.76,30,0,0
8,-3,0.9477434,8.098942,16,0,1
9,-7,0.66,6.98,86,1,0
5,-2,0.02,6.887,69,0,0
4,-3,0.16,8.05,66,0,0
9,-4,0.54,6.391,54,1,0
8,-3,0.06,8.116,48,0,0
3,-3,0.32,7.828,47,0,1
10,-7,0.85,7.391,47,1,1
4,-6,0.38,6.566,24,0,0
9,-6,0.34,4.35,73,0,0
4,-4,0.55199814,8.355974,30,0,1
9,-7,0.79,4.962,62,1,0
7,-5,0.97365665,6.466713,44,0,1
10,-1,0.65,4.973,77,1,1
5,-7,0.3393135,7.9002447,58,1,1
6,-5,0.5,8.996,16,0,0
8,-7,0.23,6.252,81,0,0
7,-6,0.10444355,6.127556,80,0,1
3,-2,0.01,7.306,58,0,1
5,-8,0.38,7.853,82,0,0
10,-8,0.33,5.322,17,1,0
4,-8,0.53,7.402,32,0,0
10,-4,0.09,6.222,86,1,0
6,-7,0.94,5.211,63,1,0
3,-6,0.2,4.126,64,0,1
6,-5,0.43,6.279,31,0,0
6,-8,0.41,7.631,55,0,0
8,-6,0.18902302,5.3867416,25,1,1
9,-7,0.07,7.325,62,0,0
10,-2,0.4,8.936,36,1,0
5,-6,0.64357376,4.0772524,64,0,1
7,-5,0.42,7.209,33,0,0
5,-5,0.08,8.515,79,0,0
4,-6,0.26,7.32,57,0,0
5,-7,0.95,5.904,26,1,0
6,-6,0.39515018,5.0733175,54,1,1
7,-6,0.5547962,5.604435,14,0,1
9,-5,0.68,6.007,80,1,0
7,-3,0.19285011,4.8280983,85,1,1
